0.000000000000000000e+00 nan
2.000040000800016094e-05 -9.460000000000000093e-04
4.000080001600032187e-05 5.544999999999999582e-03
6.000120002400047942e-05 1.705200000000000118e-02
8.000160003200064375e-05 3.442599999999999827e-02
1.000020000400008081e-04 5.023199999999999887e-02
1.200024000480009588e-04 6.175699999999999940e-02
1.400028000560011232e-04 6.858899999999999719e-02
1.600032000640012875e-04 7.331600000000000616e-02
1.800036000720014518e-04 8.010399999999999465e-02
2.000040000800016161e-04 8.834899999999999698e-02
2.200044000880017805e-04 9.575200000000000378e-02
2.400048000960019177e-04 1.013949999999999990e-01
2.600052001040021091e-04 1.085750000000000048e-01
2.800056001120022463e-04 1.172279999999999989e-01
3.000060001200024378e-04 1.274299999999999877e-01
3.200064001280025750e-04 1.382099999999999995e-01
3.400068001360027122e-04 1.478589999999999904e-01
3.600072001440029036e-04 1.563900000000000012e-01
3.800076001520030409e-04 1.652589999999999892e-01
4.000080001600032323e-04 1.753649999999999931e-01
4.200084001680033695e-04 1.857679999999999887e-01
4.400088001760035609e-04 1.960929999999999895e-01
4.600092001840036982e-04 2.068720000000000003e-01
4.800096001920038354e-04 2.175030000000000019e-01
5.000100002000040268e-04 2.266269999999999951e-01
5.200104002080042183e-04 2.345909999999999940e-01
5.400108002160043013e-04 2.395909999999999984e-01
5.600112002240044927e-04 2.425009999999999943e-01
5.800116002320046841e-04 2.453569999999999918e-01
6.000120002400048756e-04 2.486430000000000029e-01
6.200124002480049586e-04 2.520149999999999890e-01
6.400128002560051500e-04 2.552849999999999842e-01
6.600132002640053414e-04 2.588409999999999878e-01
6.800136002720054244e-04 2.614090000000000025e-01
7.000140002800056159e-04 2.635140000000000260e-01
7.200144002880058073e-04 2.666060000000000096e-01
7.400148002960059987e-04 2.693579999999999863e-01
7.600152003040060817e-04 2.717289999999999983e-01
7.800156003120062732e-04 2.744090000000000140e-01
8.000160003200064646e-04 2.765250000000000208e-01
8.200164003280065476e-04 2.775909999999999767e-01
8.400168003360067390e-04 2.788789999999999880e-01
8.600172003440069305e-04 2.810590000000000033e-01
8.800176003520071219e-04 2.839530000000000109e-01
9.000180003600072049e-04 2.861980000000000079e-01
9.200184003680073963e-04 2.876409999999999800e-01
9.400188003760075878e-04 2.891920000000000046e-01
9.600192003840076708e-04 2.907299999999999884e-01
9.800196003920079706e-04 2.919820000000000193e-01
1.000020000400008054e-03 2.927589999999999915e-01
1.020020400408008137e-03 2.943350000000000133e-01
1.040020800416008437e-03 2.987679999999999780e-01
1.060021200424008520e-03 3.061610000000000165e-01
1.080021600432008603e-03 3.135260000000000269e-01
1.100022000440008902e-03 3.191309999999999980e-01
1.120022400448008985e-03 3.234779999999999878e-01
1.140022800456009068e-03 3.275040000000000173e-01
1.160023200464009368e-03 3.302789999999999893e-01
1.180023600472009451e-03 3.326500000000000012e-01
1.200024000480009751e-03 3.358169999999999766e-01
1.220024400488009834e-03 3.390730000000000133e-01
1.240024800496009917e-03 3.419840000000000102e-01
1.260025200504010217e-03 3.456210000000000115e-01
1.280025600512010300e-03 3.493709999999999871e-01
1.300026000520010383e-03 3.537350000000000216e-01
1.320026400528010683e-03 3.575429999999999997e-01
1.340026800536010766e-03 3.596509999999999985e-01
1.360027200544010849e-03 3.617750000000000132e-01
1.380027600552011149e-03 3.647500000000000187e-01
1.400028000560011232e-03 3.683759999999999812e-01
1.420028400568011532e-03 3.728609999999999980e-01
1.440028800576011615e-03 3.766660000000000008e-01
1.460029200584011698e-03 3.777599999999999847e-01
1.480029600592011997e-03 3.761809999999999876e-01
1.500030000600012080e-03 3.742820000000000036e-01
1.520030400608012163e-03 3.729560000000000097e-01
1.540030800616012463e-03 3.715370000000000061e-01
1.560031200624012546e-03 3.709020000000000095e-01
1.580031600632012629e-03 3.701809999999999823e-01
1.600032000640012929e-03 3.701980000000000270e-01
1.620032400648013012e-03 3.721630000000000216e-01
1.640032800656013095e-03 3.738119999999999776e-01
1.660033200664013395e-03 3.754430000000000267e-01
1.680033600672013478e-03 3.760660000000000114e-01
1.700034000680013778e-03 3.753730000000000122e-01
1.720034400688013861e-03 3.743520000000000181e-01
1.740034800696013944e-03 3.750890000000000057e-01
1.760035200704014244e-03 3.786030000000000229e-01
1.780035600712014327e-03 3.838860000000000050e-01
1.800036000720014410e-03 3.882610000000000228e-01
1.820036400728014710e-03 3.910060000000000202e-01
1.840036800736014793e-03 3.930049999999999932e-01
1.860037200744014876e-03 3.948200000000000043e-01
1.880037600752015176e-03 3.964820000000000011e-01
1.900038000760015259e-03 3.982700000000000129e-01
1.920038400768015342e-03 4.003430000000000044e-01
1.940038800776015641e-03 4.013829999999999898e-01
1.960039200784015941e-03 4.008530000000000149e-01
1.980039600792015807e-03 3.998680000000000012e-01
2.000040000800016107e-03 4.004969999999999919e-01
2.020040400808016407e-03 4.023140000000000049e-01
2.040040800816016273e-03 4.058490000000000153e-01
2.060041200824016573e-03 4.102430000000000243e-01
2.080041600832016873e-03 4.121170000000000111e-01
2.100042000840016739e-03 4.119860000000000189e-01
2.120042400848017039e-03 4.126190000000000135e-01
2.140042800856017339e-03 4.133539999999999992e-01
2.160043200864017205e-03 4.136759999999999882e-01
2.180043600872017505e-03 4.148299999999999765e-01
2.200044000880017805e-03 4.165920000000000178e-01
2.220044400888017671e-03 4.187370000000000259e-01
2.240044800896017971e-03 4.200849999999999862e-01
2.260045200904018271e-03 4.196179999999999910e-01
2.280045600912018137e-03 4.191440000000000166e-01
2.300046000920018437e-03 4.191030000000000033e-01
2.320046400928018736e-03 4.198509999999999742e-01
2.340046800936019036e-03 4.210659999999999958e-01
2.360047200944018903e-03 4.229280000000000261e-01
2.380047600952019202e-03 4.248580000000000134e-01
2.400048000960019502e-03 4.250160000000000049e-01
2.420048400968019368e-03 4.237609999999999988e-01
2.440048800976019668e-03 4.212879999999999958e-01
2.460049200984019968e-03 4.201810000000000267e-01
2.480049600992019834e-03 4.195999999999999730e-01
2.500050001000020134e-03 4.185710000000000264e-01
2.520050401008020434e-03 4.178919999999999857e-01
2.540050801016020300e-03 4.176599999999999757e-01
2.560051201024020600e-03 4.176610000000000045e-01
2.580051601032020900e-03 4.189209999999999878e-01
2.600052001040020766e-03 4.207659999999999734e-01
2.620052401048021066e-03 4.221960000000000157e-01
2.640052801056021366e-03 4.223990000000000244e-01
2.660053201064021232e-03 4.224649999999999794e-01
2.680053601072021532e-03 4.229849999999999999e-01
2.700054001080021832e-03 4.237090000000000023e-01
2.720054401088021698e-03 4.258140000000000258e-01
2.740054801096021998e-03 4.287380000000000080e-01
2.760055201104022297e-03 4.307259999999999978e-01
2.780055601112022164e-03 4.312300000000000022e-01
2.800056001120022463e-03 4.314120000000000177e-01
2.820056401128022763e-03 4.320149999999999824e-01
2.840056801136023063e-03 4.335959999999999814e-01
2.860057201144022929e-03 4.348949999999999760e-01
2.880057601152023229e-03 4.349390000000000200e-01
2.900058001160023529e-03 4.339950000000000196e-01
2.920058401168023395e-03 4.326490000000000058e-01
2.940058801176023695e-03 4.319560000000000066e-01
2.960059201184023995e-03 4.322440000000000171e-01
2.980059601192023861e-03 4.326659999999999950e-01
3.000060001200024161e-03 4.327500000000000235e-01
3.020060401208024461e-03 4.326340000000000185e-01
3.040060801216024327e-03 4.329700000000000215e-01
3.060061201224024627e-03 4.330350000000000033e-01
3.080061601232024927e-03 4.321809999999999818e-01
3.100062001240024793e-03 4.305499999999999883e-01
3.120062401248025093e-03 4.285490000000000133e-01
3.140062801256025393e-03 4.271510000000000029e-01
3.160063201264025259e-03 4.257909999999999751e-01
3.180063601272025559e-03 4.258930000000000216e-01
3.200064001280025858e-03 4.263649999999999940e-01
3.220064401288025725e-03 4.251449999999999951e-01
3.240064801296026024e-03 4.236500000000000266e-01
3.260065201304026324e-03 4.231329999999999814e-01
3.280065601312026190e-03 4.236079999999999846e-01
3.300066001320026490e-03 4.243640000000000190e-01
3.320066401328026790e-03 4.239649999999999808e-01
3.340066801336027090e-03 4.223999999999999977e-01
3.360067201344026956e-03 4.207810000000000161e-01
3.380067601352027256e-03 4.192100000000000271e-01
3.400068001360027556e-03 4.186449999999999894e-01
3.420068401368027422e-03 4.187159999999999771e-01
3.440068801376027722e-03 4.190510000000000068e-01
3.460069201384028022e-03 4.195570000000000133e-01
3.480069601392027888e-03 4.199829999999999952e-01
3.500070001400028188e-03 4.201340000000000074e-01
3.520070401408028488e-03 4.202020000000000199e-01
